id,name,lang,new stars
724712,rust-lang/rust,Rust,330
299354207,rustdesk/rustdesk,Rust,464
42489829,rust-lang/rustlings,Rust,265
186024298,nushell/nushell,Rust,347
234798675,bevyengine/bevy,Rust,149
413918947,vercel/turbo,Rust,1259
105379569,actix/actix-web,Rust,86
148641954,TheAlgorithms/Rust,Rust,332
48833910,tikv/tikv,Rust,54
183483988,ruffle-rs/ruffle,Rust,49
127553476,rust-embedded/rust-raspberrypi-OS-tutorials,Rust,106
26850443,rust-lang/rust-clippy,Rust,47
372172254,tokio-rs/axum,Rust,146
120568143,wez/wezterm,Rust,87
35566048,crossbeam-rs/crossbeam,Rust,40
351806852,neondatabase/neon,Rust,172
285393031,Morganamilo/paru,Rust,49
523043277,charliermarsh/ruff,Rust,428
325283778,dudykr/stc,Rust,906
299354666,rustdesk/rustdesk-server,Rust,70
426075845,MystenLabs/sui,Rust,126
178893391,leftwm/leftwm,Rust,54
358917250,apache/arrow-rs,Rust,28
161672581,penelopezone/rubyfmt,Rust,36
531874744,aurae-runtime/aurae,Rust,90
