id,name,lang,new stars
62156403,QSCTech/zju-icicles,HTML,306
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,HTML,504
73561650,jaywcjlove/linux-command,HTML,1388
75867720,wesbos/JavaScript30,HTML,336
113552697,fengdu78/deeplearning_ai_books,HTML,218
1300192,octocat/Spoon-Knife,HTML,36
43613404,kubernetes-sigs/kubespray,HTML,203
44402056,electron/electron-api-demos,HTML,153
62025838,DeviaVir/zenbot,HTML,144
110401202,easzlab/kubeasz,HTML,246
62263938,jwasham/computer-science-flash-cards,HTML,231
275191143,PanDownloadServer/Server,HTML,4264
93322695,ctf-wiki/ctf-wiki,HTML,139
125241352,rfordatascience/tidytuesday,HTML,173
64563550,BulmaTemplates/bulma-templates,HTML,62
249660426,abhivaikar/howtheytest,HTML,2252
86134528,clong/DetectionLab,HTML,133
51478266,kubernetes/website,HTML,55
52300938,bitnami/charts,HTML,171
50182994,googlecodelabs/tools,HTML,152
249688385,saurabhdaware/text-to-handwriting,HTML,188
284871753,flybywiresim/a32nx,HTML,962
28312955,home-assistant/home-assistant.io,HTML,67
290630260,kgco/RateMySupervisor,HTML,283
240371829,acantril/aws-sa-associate-saac02,HTML,57
