id,name,lang,new stars
3482588,danielmiessler/SecLists,PHP,34
2889328,WordPress/WordPress,PHP,8
82238168,monicahq/monica,PHP,5
47495360,koel/koel,PHP,7
12615154,barryvdh/laravel-debugbar,PHP,8
7704544,Intervention/image,PHP,7
41589337,BookStackApp/BookStack,PHP,11
14716368,invoiceninja/invoiceninja,PHP,3
86350964,the-benchmarker/web-frameworks,PHP,8
12204147,mautic/mautic,PHP,4
723980,KnpLabs/snappy,PHP,18
2464908,joomla/joomla-cms,PHP,3
95011974,akaunting/akaunting,PHP,8
76064827,mailcow/mailcow-dockerized,PHP,21
77574863,causefx/Organizr,PHP,8
38200433,jeroennoten/Laravel-AdminLTE,PHP,7
47508644,pterodactyl/panel,PHP,6
139179084,area17/twill,PHP,2
56836583,postaddictme/instagram-php-scraper,PHP,2
15282186,barryvdh/laravel-snappy,PHP,25
37307032,maicong/music,PHP,3
44410131,xl7dev/WebShell,PHP,7
223535535,Ignitetch/AdvPhishing,PHP,2
309969943,spatie/ray,PHP,46
326256516,emrahnalci/pg1926,PHP,1
