id,name,lang,new stars
45717250,tensorflow/tensorflow,C++,255
9384267,electron/electron,C++,182
5108051,opencv/opencv,C++,169
65600975,pytorch/pytorch,C++,211
15634981,godotengine/godot,C++,239
27729880,grpc/grpc,C++,73
1116542,aria2/aria2,C++,107
89247811,CMU-Perceptual-Computing-Lab/openpose,C++,72
184456251,microsoft/PowerToys,C++,224
39840932,google/googletest,C++,74
74627617,commaai/openpilot,C++,138
1062572,catchorg/Catch2,C++,47
81887991,microsoft/AirSim,C++,41
116167731,yuzu-emu/yuzu,C++,49
81227005,facebookresearch/faiss,C++,77
6520784,RPCS3/rpcs3,C++,35
2310495,ceph/ceph,C++,45
107794782,trojan-gfw/trojan,C++,552
28449431,scylladb/scylla,C++,75
41005795,microsoft/GSL,C++,12
75821432,llvm/llvm-project,C++,94
64561753,dusty-nv/jetson-inference,C++,47
1368195,chriskohlhoff/asio,C++,7
221787282,NVIDIAGameWorks/kaolin,C++,50
218686763,tindy2013/subconverter,C++,74
