id,name,lang,new stars
7569578,discourse/discourse,Ruby,11
27442967,fastlane/fastlane,Ruby,11
53238813,Homebrew/brew,Ruby,23
52281283,tootsuite/mastodon,Ruby,7
308770,heartcombo/devise,Ruby,3
481872,hashicorp/vagrant,Ruby,11
538746,ruby/ruby,Ruby,3
73648678,thepracticaldev/dev.to,Ruby,27
1090311,elastic/logstash,Ruby,3
106995,sinatra/sinatra,Ruby,4
3314,spree/spree,Ruby,4
3195124,mperham/sidekiq,Ruby,5
108278,chef/chef,Ruby,2
910744,puppetlabs/puppet,Ruby,1
1734,aasm/aasm,Ruby,1
96071,rack/rack,Ruby,0
1462,ctran/annotate_models,Ruby,2
1172597,thoughtbot/shoulda-matchers,Ruby,0
244452551,alexeygrigorev/data-science-interviews,Ruby,2
9500075,ytti/oxidized,Ruby,4
238986,rspec/rspec-expectations,Ruby,0
238983,rspec/rspec-mocks,Ruby,0
49878403,zendesk/ruby-kafka,Ruby,0
65914086,decidim/decidim,Ruby,2
20687208,sendgrid/sendgrid-ruby,Ruby,0
