id,name,lang,new stars
724712,rust-lang/rust,Rust,412
53631945,BurntSushi/ripgrep,Rust,182
299354207,rustdesk/rustdesk,Rust,558
178991158,starship/starship,Rust,666
121898717,dani-garcia/vaultwarden,Rust,156
234798675,bevyengine/bevy,Rust,153
179164257,diem/diem,Rust,21
143822069,sunface/rust-course,Rust,268
166045424,Schniz/fnm,Rust,175
109872620,paritytech/substrate,Rust,56
27029984,Geal/nom,Rust,55
351806852,neondatabase/neon,Rust,132
462597790,aptos-labs/aptos-core,Rust,396
453068084,risingwavelabs/risingwave,Rust,57
114742422,mullvad/mullvadvpn-app,Rust,33
426075845,MystenLabs/sui,Rust,207
240971104,AleoHQ/snarkOS,Rust,277
551376520,tw93/Pake,Rust,1215
299026573,eycorsican/leaf,Rust,47
480592723,move-language/move,Rust,93
425736647,massalabs/massa,Rust,252
547113575,smallnest/concurrency-programming-via-rust,Rust,352
519882617,gbj/leptos,Rust,354
534354967,google/zerocopy,Rust,245
531874744,aurae-runtime/aurae,Rust,115
