id,name,lang,new stars
2561582,animate-css/animate.css,CSS,15
50264296,jgthms/bulma,CSS,13
15585444,IanLunn/Hover,CSS,1
12774825,CodeByZach/pace,CSS,1
49767244,primefaces/primeng,CSS,1
47304932,prakhar1989/docker-curriculum,CSS,3
41443539,microsoft/vscode-docs,CSS,3
313330998,bradtraversy/50projects50days,CSS,27
119437761,UndeadSec/SocialFish,CSS,2
225267585,missing-semester/missing-semester,CSS,12
105912444,csstools/postcss-preset-env,CSS,1
121858752,luizdepra/hugo-coder,CSS,1
160313905,primefaces/primevue,CSS,3
13432214,doabit/semantic-ui-sass,CSS,0
183526229,SAP/styleguides,CSS,1
38149823,es6-org/exploring-es6,CSS,4
342907534,cool-team-official/cool-admin-vue,CSS,3
195564162,nathan-149/CustomCrypocurrency,CSS,1
123935351,CapnKitten/BetterDiscord,CSS,0
366126259,slidevjs/themes,CSS,7
281446987,trustedmercury/discord-bot-website-template,CSS,0
263698157,buster95/declaratewey,CSS,0
65906672,gizumo-inc/bolt,CSS,0
345702560,learn-co-curriculum/phase-1-challenge-toy-tale,CSS,0
206752225,gizumo-inc/form_lesson,CSS,0
