id,name,lang,new stars
458058,symfony/symfony,PHP,14
7548986,laravel/framework,PHP,14
1420053,guzzle/guzzle,PHP,16
1376664,Seldaek/monolog,PHP,15
7704544,Intervention/image,PHP,5
2884111,magento/magento2,PHP,3
61490598,PHPOffice/PhpSpreadsheet,PHP,14
597887,doctrine/orm,PHP,8
12166778,googleapis/google-api-php-client,PHP,6
31295421,guzzle/psr7,PHP,7
4242230,PHPOffice/PHPWord,PHP,9
3118246,mledoze/countries,PHP,5
6269013,aws/aws-sdk-php,PHP,3
9826184,elastic/elasticsearch-php,PHP,5
3817881,zircote/swagger-php,PHP,0
439861,moodle/moodle,PHP,2
8077402,MISP/MISP,PHP,3
14875475,thephpleague/csv,PHP,4
72453516,wp-graphql/wp-graphql,PHP,4
159606650,hyperf/hyperf,PHP,13
69691727,pmmp/PocketMine-MP,PHP,2
170355508,livewire/livewire,PHP,6
222873550,bytefury/crater,PHP,324
26456385,thephpleague/flysystem-aws-s3-v3,PHP,4
174021137,inertiajs/pingcrm,PHP,8
