id,name,lang,new stars
7691631,moby/moby,Go,10
14712850,syncthing/syncthing,Go,32
31288958,hashicorp/vault,Go,10
56353740,kubernetes/minikube,Go,86
13124802,influxdata/influxdb,Go,7
234231371,gofiber/fiber,Go,25
167596393,derailed/k9s,Go,23
123572362,quii/learn-go-with-tests,Go,9
44344606,go-chi/chi,Go,12
109162639,thanos-io/thanos,Go,7
133067498,kubernetes-sigs/kustomize,Go,4
193160679,kyleconroy/sqlc,Go,17
99143276,vmware-tanzu/velero,Go,8
281694167,Mrs4s/go-cqhttp,Go,11
351486934,gravitl/netmaker,Go,22
111364256,miniflux/v2,Go,9
111455867,smartcontractkit/chainlink,Go,2
88013053,docker/cli,Go,4
183616214,yuin/goldmark,Go,9
238797860,ethereum-optimism/optimism,Go,10
509091576,SagerNet/sing-box,Go,5
96004375,aws/aws-sdk-go-v2,Go,4
286530881,FloatTech/ZeroBot-Plugin,Go,10
341813963,unionj-cloud/go-doudou,Go,8
544446636,Carpe-Wang/GoRedis,Go,6
