id,name,lang,new stars
45717250,tensorflow/tensorflow,C++,1180
44838949,apple/swift,C++,461
5108051,opencv/opencv,C++,1216
1181927,bitcoin/bitcoin,C++,539
184456251,microsoft/PowerToys,C++,3341
15634981,godotengine/godot,C++,928
27729880,grpc/grpc,C++,384
11171548,nlohmann/json,C++,606
168008797,microsoft/calculator,C++,224
74627617,commaai/openpilot,C++,1872
89247811,CMU-Perceptual-Computing-Lab/openpose,C++,357
67702184,topjohnwu/Magisk,C++,818
125098880,ValveSoftware/Proton,C++,356
1217614,xbmc/xbmc,C++,114
3351871,qbittorrent/qBittorrent,C++,300
63477612,TheAlgorithms/C-Plus-Plus,C++,561
2200856,MarlinFirmware/Marlin,C++,379
66088979,changkun/modern-cpp-tutorial,C++,1273
160083795,SerenityOS/serenity,C++,469
75821432,llvm/llvm-project,C++,376
262296122,PaddlePaddle/PaddleOCR,C++,1853
52882701,prusa3d/PrusaSlicer,C++,121
147106288,OneLoneCoder/olcPixelGameEngine,C++,163
105425210,rachitiitr/DataStructures-Algorithms,C++,449
297012185,CppCon/CppCon2020,C++,330
