id,name,lang,new stars
121395510,CyC2018/CS-Notes,Java,3129
160640094,MisterBooo/LeetCodeAnimation,Java,2584
151834062,doocs/advanced-java,Java,2358
127988011,macrozheng/mall,Java,2264
163387337,seata/seata,Java,840
116237823,lenve/vhr,Java,1278
148736243,qiurunze123/miaosha,Java,1299
144705602,didi/DoraemonKit,Java,984
131789494,wuyouzhuguli/SpringAll,Java,1440
7587038,alibaba/canal,Java,517
47023603,xuxueli/xxl-job,Java,675
126178683,halo-dev/halo,Java,1529
75164823,apache/rocketmq,Java,376
88970564,Tencent/QMUI_Android,Java,440
18723836,looly/hutool,Java,677
159152904,zhangdaiscott/jeecg-boot,Java,1238
110211147,xkcoding/spring-boot-demo,Java,1501
77993578,LuckSiege/PictureSelector,Java,304
174765647,heibaiying/BigData-Notes,Java,2068
163721192,zhisheng17/flink-learning,Java,984
181012406,macrozheng/mall-learning,Java,503
98103322,zhoutaoo/SpringCloud,Java,590
150938406,alibaba/Alink,Java,1168
209921402,newbee-ltd/newbee-mall,Java,588
76474200,apache/incubator-hudi,Java,126
