id,name,lang,new stars
8514,rails/rails,Ruby,239
65252,jekyll/jekyll,Ruby,269
7569578,discourse/discourse,Ruby,232
8681349,huginn/huginn,Ruby,3857
21600440,bayandin/awesome-awesomeness,Ruby,201
13840241,freeCodeCamp/devdocs,Ruby,233
308770,plataformatec/devise,Ruby,73
2293158,rapid7/metasploit-framework,Ruby,319
538746,ruby/ruby,Ruby,106
3623050,Homebrew/homebrew-cask,Ruby,157
2203645,CocoaPods/CocoaPods,Ruby,59
4095287,rubocop-hq/rubocop,Ruby,79
812393,ruby-grape/grape,Ruby,38
611921,activeadmin/activeadmin,Ruby,31
96395,faker-ruby/faker,Ruby,86
2441517,puma/puma,Ruby,33
5160706,bkeepers/dotenv,Ruby,42
33739333,thoughtbot/administrate,Ruby,32
4994614,wpscanteam/wpscan,Ruby,80
1548802,activerecord-hackery/ransack,Ruby,31
96071,rack/rack,Ruby,29
614070,rubygems/rubygems,Ruby,11
138776049,sorbet/sorbet,Ruby,89
3898922,zammad/zammad,Ruby,56
63882194,projectcalico/calico,Ruby,65
