id,name,lang,new stars
8514,rails/rails,Ruby,79
65252,jekyll/jekyll,Ruby,68
308770,heartcombo/devise,Ruby,27
2203645,CocoaPods/CocoaPods,Ruby,19
4095287,rubocop/rubocop,Ruby,11
3195124,mperham/sidekiq,Ruby,14
1918677,fluent/fluentd,Ruby,30
52855516,Homebrew/homebrew-core,Ruby,46
96395,faker-ruby/faker,Ruby,12
611921,activeadmin/activeadmin,Ruby,4
275604,resque/resque,Ruby,13
15435,Shopify/liquid,Ruby,19
21829,thoughtbot/factory_bot,Ruby,11
75785147,rails/webpacker,Ruby,10
355893,github/markup,Ruby,9
1314319,instructure/canvas-lms,Ruby,15
1172597,thoughtbot/shoulda-matchers,Ruby,10
103766152,github/explore,Ruby,20
1175581,citation-style-language/styles,Ruby,8
194554883,noraj/OSCP-Exam-Report-Template-Markdown,Ruby,40
8472417,Shopify/identity_cache,Ruby,2
20343475,googleapis/google-cloud-ruby,Ruby,4
161399160,Shopify/shopify-cli,Ruby,13
390548093,rails/importmap-rails,Ruby,96
13828391,cryptopunksnotdead/programming-cryptopunks,Ruby,25
