id,name,lang,new stars
10744183,netdata/netdata,C,25
569041,curl/curl,C,18
908607,numpy/numpy,C,11
102578345,coolsnowwolf/lede,C,48
24993138,google/brotli,C,6
47409672,hashcat/hashcat,C,15
9330072,fogleman/Craft,C,8
70127218,espressif/arduino-esp32,C,7
63477515,TheAlgorithms/C,C,10
190845267,n64decomp/sm64,C,6
192805335,microsoft/mimalloc,C,44
2755696,mattn/go-sqlite3,C,4
7037996,VirusTotal/yara,C,6
31791482,microsoft/Windows-driver-samples,C,5
41107037,unicorn-engine/unicorn,C,16
31570906,openvenues/libpostal,C,7
29933948,fluent/fluent-bit,C,5
1139119,json-c/json-c,C,3
40556106,wazuh/wazuh,C,6
128791889,haproxy/haproxy,C,9
15333809,open62541/open62541,C,2
209527239,HansKristian-Work/vkd3d-proton,C,52
202286916,Xinyuan-LilyGO/TTGO_TWatch_Library,C,6
276706754,everettjf/WasmPatch,C,28
277528306,can1357/NtLua,C,19
