id,name,lang,new stars
241576270,labuladong/fucking-algorithm,Markdown,131
23083156,mui/material-ui,JavaScript,101
138393139,trimstray/the-book-of-secret-knowledge,,144
206462776,GrowingGit/GitHub-Chinese-Top-Charts,Java,37
4524181,facebook/folly,C++,65
30794868,sampotts/plyr,JavaScript,77
377496562,AppFlowy-IO/AppFlowy,Rust,160
149001365,doocs/leetcode,Java,82
186726606,nusr/hacker-laws-zh,,179
146327667,vectordotdev/vector,Rust,96
90916769,cat-milk/Anime-Girls-Holding-Programming-Books,,286
39575101,phil-opp/blog_os,HTML,148
421357495,LSPosed/MagiskOnWSA,,158
26850443,rust-lang/rust-clippy,Rust,43
286295150,antfu/vitesse,TypeScript,33
286108332,prometheus-community/helm-charts,Mustache,6
436336333,planetscale/beam,TypeScript,288
303802588,MHProDev/MHDDoS,Python,123
403559729,YaoApp/yao,Go,153
430607536,louisyoungx/JD-SHOPPER,Python,159
407023726,dj-nitehawk/FastEndpoints,C#,107
345480693,krol3/container-security-checklist,,78
313684224,KumarRobotics/kr_autonomous_flight,C++,72
385408663,pytorch/torchrec,Python,40
454015097,Azure/AlwaysOn,,48
