id,name,lang,new stars
15315789,Wox-launcher/Wox,C#,60
70104825,dotnet-architecture/eShopOnContainers,C#,69
198071756,huiyadanli/RevokeMsgPatcher,C#,143
262395224,dotnet/maui,C#,177
29078997,dotnet/roslyn,C#,42
161012019,jellyfin/jellyfin,C#,112
28239455,dotnet/AspNetCore.Docs,C#,25
46755185,bitwarden/server,C#,77
375939072,dotnetcore/FastGithub,C#,124
2465723,Sonarr/Sonarr,C#,38
203892454,kgrzybek/modular-monolith-with-ddd,C#,35
64290739,dodyg/practical-aspnetcore,C#,130
76425236,EduardoPires/EquinoxProject,C#,20
152370823,davidfowl/AspNetCoreDiagnosticScenarios,C#,74
125612271,Unity-Technologies/EntityComponentSystemSamples,C#,11
61176492,lostindark/DriverStoreExplorer,C#,52
136674885,t1m0thyj/WinDynamicDesktop,C#,48
158405551,GitCredentialManager/git-credential-manager,C#,45
389218073,lepoco/wpfui,C#,66
199628708,microsoft/RulesEngine,C#,31
292864750,n00mkrad/cupscale,C#,79
487587678,jie65535/GrasscutterCommandGenerator,C#,36
452724309,Crequency/KitX,C#,142
281804942,a1xd/rawaccel,C#,22
485575526,r4wd3r/Suborner,C#,132
