id,name,lang,new stars
2561582,animate-css/animate.css,CSS,416
1700621,necolas/normalize.css,CSS,498
50264296,jgthms/bulma,CSS,388
106017343,tailwindlabs/tailwindcss,CSS,1699
27574418,ryanoasis/nerd-fonts,CSS,622
49767244,primefaces/primeng,CSS,88
115875606,theme-next/hexo-theme-next,CSS,117
65019435,juliocesarfort/public-pentesting-reports,CSS,88
47304932,prakhar1989/docker-curriculum,CSS,152
102095278,troxler/awesome-css-frameworks,CSS,189
41443539,microsoft/vscode-docs,CSS,88
130879558,gitpod-io/gitpod,CSS,225
114846052,WebStackPage/WebStackPage.github.io,CSS,101
9990881,TryGhost/Casper,CSS,24
119437761,UndeadSec/SocialFish,CSS,58
204008310,morpheusthewhite/spicetify-themes,CSS,259
212096660,hankchizljaw/modern-css-reset,CSS,82
234033679,hehonghui/the-economist-ebooks,CSS,237
64450725,sharu725/online-cv,CSS,41
222361926,john-smilga/javascript-basic-projects,CSS,295
284284498,v2fly/v2ray-examples,CSS,68
299116052,john-smilga/react-projects,CSS,123
238921235,vinceliuice/Orchis-theme,CSS,71
254723453,lxndrblz/anatole,CSS,40
51965062,udacity/fend,CSS,10
