id,name,lang,new stars
121395510,CyC2018/CS-Notes,Java,195
63477660,TheAlgorithms/Java,Java,138
9754983,eugenp/tutorials,Java,22
22043847,mission-peace/interview,Java,13
747512,clojure/clojure,Java,1
44804216,termux/termux-app,Java,9
85371262,williamfiset/Algorithms,Java,20
3301400,MinecraftForge/MinecraftForge,Java,4
15055717,youtube/api-samples,Java,6
57461213,runelite/runelite,Java,3
7296244,LWJGL/lwjgl3,Java,3
168311609,chillzhuang/SpringBlade,Java,30
15040596,signalapp/Signal-Server,Java,4
49610798,rubenlagus/TelegramBots,Java,5
6789509,shopizer-ecommerce/shopizer,Java,3
133166098,qq53182347/liugh-parent,Java,17
233156210,yuanguangxin/LeetCode,Java,10
195856796,GeyserMC/Geyser,Java,6
265513067,LandGrey/SpringBootVulExploit,Java,78
48418599,apache/fineract,Java,1
252650176,sqlancer/sqlancer,Java,169
269579055,pengzhile/ide-eval-resetter,Java,88
146471340,LJWLgl/CommonUtil,Java,22
267702531,googlesamples/mlkit,Java,4
269199508,CybertekSchool/Summer2020_B20,Java,1
