id,name,lang,new stars
8514,rails/rails,Ruby,8
65252,jekyll/jekyll,Ruby,9
8681349,huginn/huginn,Ruby,8
7569578,discourse/discourse,Ruby,6
53238813,Homebrew/brew,Ruby,14
52281283,mastodon/mastodon,Ruby,6
13840241,freeCodeCamp/devdocs,Ruby,13
2293158,rapid7/metasploit-framework,Ruby,9
481872,hashicorp/vagrant,Ruby,6
538746,ruby/ruby,Ruby,2
18486300,lewagon/setup,Ruby,0
202291859,chatwoot/chatwoot,Ruby,2
1918677,fluent/fluentd,Ruby,0
15435,Shopify/liquid,Ruby,5
4994614,wpscanteam/wpscan,Ruby,4
950915,urbanadventurer/WhatWeb,Ruby,5
39706711,hartator/wayback-machine-downloader,Ruby,3
417862,octokit/octokit.rb,Ruby,0
103766152,github/explore,Ruby,2
93163073,dependabot/dependabot-core,Ruby,1
200302808,github/view_component,Ruby,2
10088951,TheOdinProject/theodinproject,Ruby,2
55288882,d12frosted/homebrew-emacs-plus,Ruby,1
8154497,rubysec/ruby-advisory-db,Ruby,0
284805743,primer/view_components,Ruby,0
