id,name,lang,new stars
112507086,30-seconds/30-seconds-of-code,JavaScript,1025
1863329,laravel/laravel,PHP,334
151834062,doocs/advanced-java,Java,280
201454051,Awesome-HarmonyOS/HarmonyOS,C,991
212613049,cli/cli,Go,466
237791077,mingrammer/diagrams,Python,1602
85371262,williamfiset/Algorithms,Java,642
107286889,schollz/croc,Go,2035
149121954,openjdk/jdk,Java,1851
224362151,Hunlongyu/ZY-Player,Vue,698
173335706,apache/incubator-dolphinscheduler,Java,69
197261780,Ciphey/Ciphey,Python,1034
276279192,afatcoder/LeetcodeTop,,455
15949890,snori74/linuxupskillchallenge,Shell,1529
291703561,alirezamika/autoscraper,Python,1056
272411321,CCChieh/IBMYes,Batchfile,537
291805291,laravel/jetstream,PHP,643
283410102,sogou/workflow,C++,484
246220204,vasanthv/talk,JavaScript,697
290247146,mitmath/18S191,HTML,328
145050544,ChristianChiarulli/nvim,Vim script,93
291425727,tradytics/surpriver,Python,254
24128688,vaastav/Fantasy-Premier-League,Python,67
291804966,laravel/fortify,PHP,101
291410090,shipofsea/IntelliJ-IDEA-2020.2.1-solve,,41
