id,name,lang,new stars
126577260,trekhleb/javascript-algorithms,JavaScript,550
36633370,awesome-selfhosted/awesome-selfhosted,JavaScript,1419
103633984,goldbergyoni/nodebestpractices,JavaScript,237
62607227,yangshun/tech-interview-handbook,JavaScript,586
5923215,hexojs/hexo,JavaScript,98
14370955,sahat/hackathon-starter,JavaScript,51
6988020,SheetJS/sheetjs,JavaScript,130
180190854,appwrite/appwrite,JavaScript,1340
135614069,sudheerj/reactjs-interview-questions,JavaScript,178
40484398,discordjs/discord.js,JavaScript,311
71487058,TanStack/react-table,JavaScript,75
99401299,ai/nanoid,JavaScript,214
382496361,louislam/uptime-kuma,JavaScript,327
190729906,Budibase/budibase,JavaScript,307
77455983,codesandbox/codesandbox-client,JavaScript,33
159981830,spicetify/spicetify-cli,JavaScript,112
106087444,electerm/electerm,JavaScript,240
133659283,bytedance/xgplayer,JavaScript,42
286179743,DustinBrett/daedalOS,JavaScript,343
286212615,adrianhajdin/project_mern_memories,JavaScript,106
148553905,GoogleChrome/web.dev,JavaScript,22
429851205,ciderapp/Cider,JavaScript,668
328187873,liyupi/code-nav,JavaScript,79
272731386,l0o0/jasminum,JavaScript,61
472374655,BetaSu/fe-hunter,JavaScript,383
