id,name,lang,new stars
32484381,ripienaar/free-for-dev,HTML,203
119811010,tabler/tabler,HTML,60
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,HTML,93
152327866,Igglybuff/awesome-piracy,HTML,112
93253246,javascript-tutorial/en.javascript.info,HTML,68
61204818,github/opensource.guide,HTML,52
194216404,cobiwave/simplefolio,HTML,64
52710065,all-contributors/all-contributors,HTML,27
240419888,vpncn/vpncn.github.io,HTML,76
15342073,github/training-kit,HTML,17
281297416,adityatelange/hugo-PaperMod,HTML,53
114898943,SeldonIO/seldon-core,HTML,19
246278216,kenzok8/openwrt-packages,HTML,45
28312955,home-assistant/home-assistant.io,HTML,49
48021097,zimfw/zimfw,HTML,67
166181797,TencentCloud/TIMSDK,HTML,11
390399065,themesberg/flowbite,HTML,67
174074570,learning-zone/javascript-interview-questions,HTML,36
452327893,ClemensElflein/OpenMower,HTML,756
379940422,jonasschmedtmann/html-css-course,HTML,16
330362932,Lbingyi/HerokuV2ray,HTML,62
397384430,TheOdinProject/css-exercises,HTML,18
314565395,wangzhiye-tiancai/mysupervisor_save,HTML,25
446172845,DevangThakkar/wordle_archive,HTML,18
476336211,bedimcode/responsive-mini-portfolio,HTML,23
