id,name,lang,new stars
119811010,tabler/tabler,HTML,49
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,HTML,76
179613976,PKUanonym/REKCARC-TSC-UHT,HTML,89
73561650,jaywcjlove/linux-command,HTML,84
67487554,nndl/nndl.github.io,HTML,35
113552697,fengdu78/deeplearning_ai_books,HTML,32
152327866,Igglybuff/awesome-piracy,HTML,68
240215314,docker/awesome-compose,HTML,60
57165232,wowchemy/wowchemy-hugo-themes,HTML,25
266445736,owncast/owncast,HTML,36
198878888,twbs/icons,HTML,651
7474917,fool2fish/dragon-book-exercise-answers,HTML,87
53416555,mdn/learning-area,HTML,21
125241352,rfordatascience/tidytuesday,HTML,29
15342073,github/training-kit,HTML,12
240419888,vpncn/vpncn.github.io,HTML,57
161886347,xxlllq/system_architect,HTML,27
289256448,themesberg/volt-bootstrap-5-dashboard,HTML,9
281297416,adityatelange/hugo-PaperMod,HTML,46
151646552,crweiner/hacktoberfest-swag-list,HTML,39
105825987,AliceWonderland/hacktoberfest,HTML,21
240371829,acantril/aws-sa-associate-saac02,HTML,11
412085055,codedamn/codedamn-hacktoberfest-projects,HTML,32
152188932,fineanmol/Hacktoberfest2021,HTML,48
409425644,koolshare/koolcenter,HTML,28
