id,name,lang,new stars
23405758,google/leveldb,C++,8
74660642,taichi-dev/taichi,C++,13
66088979,changkun/modern-cpp-tutorial,C++,15
26038648,gabime/spdlog,C++,14
1217614,xbmc/xbmc,C++,13
102343794,apache/incubator-brpc,C++,6
2200856,MarlinFirmware/Marlin,C++,18
3925242,bkaradzic/bgfx,C++,5
6520784,RPCS3/rpcs3,C++,12
38581626,pybind/pybind11,C++,5
2310495,ceph/ceph,C++,4
299510783,rui314/mold,C++,15
86897963,ZLMediaKit/ZLMediaKit,C++,24
5909706,yhirose/cpp-httplib,C++,6
156939672,microsoft/onnxruntime,C++,4
7512484,ArduPilot/ardupilot,C++,3
15122806,google/benchmark,C++,6
223904726,wang-xinyu/tensorrtx,C++,4
410989014,exaloop/codon,C++,110
243394576,pixie-io/pixie,C++,3
527719753,cemu-project/Cemu,C++,8
26494018,WinMerge/winmerge,C++,5
331360188,neetcode-gh/leetcode,C++,19
205404938,ihhub/fheroes2,C++,10
511797274,bambulab/BambuStudio,C++,0
