id,name,lang,new stars
35969061,google/styleguide,HTML,289
109484365,fengdu78/Coursera-ML-AndrewNg-Notes,HTML,317
67487554,nndl/nndl.github.io,HTML,129
113552697,fengdu78/deeplearning_ai_books,HTML,171
1300192,octocat/Spoon-Knife,HTML,32
62025838,DeviaVir/zenbot,HTML,89
39487546,vector-im/element-web,HTML,169
301793434,mattermost/focalboard,HTML,470
7474917,fool2fish/dragon-book-exercise-answers,HTML,84
246128823,gustavoguanabara/html-css,HTML,257
53416555,mdn/learning-area,HTML,100
57147372,firebase/quickstart-js,HTML,61
295774370,mdn/content,HTML,248
154027884,samber/awesome-prometheus-alerts,HTML,175
63882194,projectcalico/calico,HTML,89
161147480,stisla/stisla,HTML,125
41847366,flutter/website,HTML,56
31028375,DefectDojo/django-DefectDojo,HTML,44
51108542,Azure/SONiC,HTML,28
306384172,geerlingguy/raspberry-pi-pcie-devices,HTML,72
264068012,Flam3rboy/discord-bot-client,HTML,36
240371829,acantril/aws-sa-associate-saac02,HTML,43
338102540,john-smilga/node-express-course,HTML,89
14218827,GoogleChrome/developer.chrome.com,HTML,39
240994379,alfficcadenti/splinterlands-bot,HTML,35
