id,name,lang,new stars
44838949,apple/swift,C++,436
23405758,google/leveldb,C++,351
60246359,ClickHouse/ClickHouse,C++,653
108110,mongodb/mongo,C++,222
4524181,facebook/folly,C++,357
96246170,ApolloAuto/apollo,C++,264
66088979,changkun/modern-cpp-tutorial,C++,402
191820100,google/mediapipe,C++,767
98771110,zhongyang219/TrafficMonitor,C++,672
2200856,MarlinFirmware/Marlin,C++,247
5736080,FreeCAD/FreeCAD,C++,211
104732438,rizinorg/cutter,C++,310
104231541,abseil/abseil-cpp,C++,175
76990209,Aircoookie/WLED,C++,414
283410102,sogou/workflow,C++,452
5973855,CleverRaven/Cataclysm-DDA,C++,370
15379620,PCSX2/pcsx2,C++,228
86897963,ZLMediaKit/ZLMediaKit,C++,307
299510783,rui314/mold,C++,2044
115883761,tdlib/td,C++,117
354743391,o3de/o3de,C++,505
52882701,prusa3d/PrusaSlicer,C++,153
283280154,jomjol/AI-on-the-edge-device,C++,170
170738310,trustwallet/wallet-core,C++,128
395348629,bozbez/win-capture-audio,C++,359
