id,name,lang,new stars
126577260,trekhleb/javascript-algorithms,JavaScript,1140
100060912,microsoft/terminal,C++,246
70107786,vercel/next.js,JavaScript,907
54173593,storybookjs/storybook,TypeScript,215
155220641,huggingface/transformers,Python,396
612230,nvm-sh/nvm,Shell,268
16408992,neovim/neovim,Vim script,277
114747226,deepfakes/faceswap,Python,379
115110181,swc-project/swc,Rust,774
102523304,fchollet/deep-learning-with-python-notebooks,Jupyter Notebook,158
14158237,copy/v86,Rust,539
120156076,cloudreve/Cloudreve,Go,341
120710644,Vonng/ddia,Python,206
179354282,acidanthera/OpenCorePkg,C,131
196613241,edeng23/binance-trade-bot,Python,133
197515838,shengcaishizhan/kkndme_tianya,,856
223953992,htr-tech/zphisher,Hack,752
416630768,Footsiefat/zspotify,Python,650
382378702,modern-js-dev/modern.js,TypeScript,1330
400476704,ifzhang/ByteTrack,Python,565
406091035,HashLips/hashlips_art_engine,JavaScript,170
392565553,IntelLabs/control-flag,C++,423
366352205,zero205/JD_tencent_scf,JavaScript,202
418093699,CyberPunkMetalHead/gateio-crypto-trading-bot-binance-announcements-new-coins,Python,133
386017669,iterativv/NostalgiaForInfinity,Python,81
