id,name,lang,new stars
36502,git/git,C,491
1903522,php/php-src,C,251
1614410,FFmpeg/FFmpeg,C,542
20159867,nothings/stb,C,361
196353673,taosdata/TDengine,C,295
66150122,jarun/nnn,C,282
47409672,hashcat/hashcat,C,1704
63477515,TheAlgorithms/C,C,440
90320494,ish-app/ish,C,247
184981,memcached/memcached,C,184
70127218,espressif/arduino-esp32,C,197
65899476,espressif/esp-idf,C,201
7408108,RT-Thread/rt-thread,C,175
277194804,lawl/NoiseTorch,C,318
37060852,betaflight/betaflight,C,102
40504480,mit-pdos/xv6-public,C,96
431433455,phoboslab/qoi,C,801
394318710,valinet/ExplorerPatcher,C,832
200321698,rui314/chibicc,C,1111
2359378,madler/zlib,C,79
27359183,guanzhi/GmSSL,C,115
330008801,libsdl-org/SDL,C,179
11233590,coreutils/coreutils,C,74
204459250,mit-pdos/xv6-riscv,C,147
226167620,InfiniTimeOrg/InfiniTime,C,93
