id,name,lang,new stars
49609581,PowerShell/PowerShell,C#,59
17620347,dotnet/aspnetcore,C#,20
102904613,Unity-Technologies/ml-agents,C#,8
16157746,dotnet/efcore,C#,8
132021166,dotnet/machinelearning,C#,3
54213490,xamarin/Xamarin.Forms,C#,1
5780416,NLog/NLog,C#,4
210716005,dotnet/runtime,C#,17
10601208,umbraco/Umbraco-CMS,C#,5
78049091,aelassas/Wexflow,C#,3
23891194,Azure/azure-powershell,C#,25
243854166,dotnet/tye,C#,10
159548561,grpc/grpc-dotnet,C#,6
150572151,Xabaril/AspNetCore.Diagnostics.HealthChecks,C#,8
117102183,ChilliCream/hotchocolate,C#,6
21311240,kwsch/PKHeX,C#,12
137433882,Unity-Technologies/arfoundation-samples,C#,3
65284422,Tyrrrz/YoutubeExplode,C#,9
297163997,Impostor/Impostor,C#,20
179496993,iamoldli/NetModular,C#,37
210280372,liukuo362573/YiShaAdmin,C#,18
5616877,Revolutionary-Games/Thrive,C#,7
77180761,xamarin/XamarinCommunityToolkit,C#,5
166504281,NYAN-x-CAT/AsyncRAT-C-Sharp,C#,1
263503250,Azure/bicep,C#,4
