id,name,lang,new stars
20580498,kubernetes/kubernetes,Go,294
21540759,avelino/awesome-go,Go,535
11180687,gohugoio/hugo,Go,186
20904437,gin-gonic/gin,Go,256
16752620,gogs/gogs,Go,69
17728164,hashicorp/terraform,Go,107
14125254,hashicorp/consul,Go,43
31288958,hashicorp/vault,Go,548
234231371,gofiber/fiber,Go,181
44498957,valyala/fasthttp,Go,305
165041732,go-kratos/kratos,Go,161
285864199,zeromicro/go-zero,Go,227
75785240,authelia/authelia,Go,419
62712899,AdguardTeam/AdGuardHome,Go,96
1380117,getlantern/lantern,Go,63
93444615,hashicorp/terraform-provider-aws,Go,46
370977430,OpenIMSDK/Open-IM-Server,Go,128
247032621,go-admin-team/go-admin,Go,69
14128006,hashicorp/raft,Go,17
323965659,Xhofe/alist,Go,145
403559729,YaoApp/yao,Go,827
280292779,zu1k/nali,Go,84
133830411,argoproj/argo-events,Go,22
411212454,tharsis/evmos,Go,55
451405549,italiaremote/awesome-italia-remote,Go,258
