id,name,lang,new stars
54346799,public-apis/public-apis,Python,1927
191113739,0voice/interview_internal_reference,Python,819
155220641,huggingface/transformers,Python,1643
83119431,apachecn/AiLearning,Python,674
32689863,3b1b/manim,Python,2242
24976755,hankcs/HanLP,Python,574
145553672,fighting41love/funNLP,Python,1346
206462776,kon9chunkit/GitHub-Chinese-Top-Charts,Python,2485
71220757,swisskyrepo/PayloadsAllTheThings,Python,812
118861276,gto76/python-cheatsheet,Python,1370
160919119,tiangolo/fastapi,Python,1777
43160685,zulip/zulip,Python,222
206660580,facebookresearch/detectron2,Python,777
22844864,matrix-org/synapse,Python,298
178626720,PyTorchLightning/pytorch-lightning,Python,590
134292654,eriklindernoren/PyTorch-YOLOv3,Python,277
104854615,stanfordnlp/stanza,Python,975
106080065,shenweichen/DeepCTR,Python,181
72640835,liangliangyy/DjangoBlog,Python,148
19130362,geerlingguy/ansible-for-devops,Python,170
239569600,Netflix/dispatch,Python,811
137186365,CharlesPikachu/Games,Python,119
217436984,facebookresearch/demucs,Python,213
91948540,ranaroussi/yfinance,Python,233
224586081,xuannianz/EfficientDet,Python,184
