id,name,lang,new stars
2561582,animate-css/animate.css,CSS,24
1700621,necolas/normalize.css,CSS,17
122692377,houshanren/hangzhou_house_knowledge,CSS,32
13099301,lipis/flag-icons,CSS,5
16599031,barryclark/jekyll-now,CSS,4
49767244,primefaces/primeng,CSS,0
137935980,deeplearning-ai/machine-learning-yearning-cn,CSS,1
7517918,spring-projects/spring-petclinic,CSS,2
41443539,microsoft/vscode-docs,CSS,6
37411426,LearnOpenGL-CN/LearnOpenGL-CN,CSS,4
141040549,thewhiteh4t/seeker,CSS,6
9401692,adamschwartz/log,CSS,12
329751286,safak/youtube,CSS,12
212096660,hankchizljaw/modern-css-reset,CSS,12
326420723,kevquirk/simple.css,CSS,6
222361926,john-smilga/javascript-basic-projects,CSS,3
299116052,john-smilga/react-projects,CSS,3
2268458,gotgit/gotgithub,CSS,3
400355716,mgilangjanuar/teledrive,CSS,6
342907534,cool-team-official/cool-admin-vue,CSS,0
163879399,issaafalkattan/React-Landing-Page-Template,CSS,2
263862433,Code-Pop/Intro-to-Vue-3,CSS,1
202800604,Chudry/Xerror,CSS,3
387802502,RavelloH/RTheme,CSS,8
4625484,jstautz/jstautz.github.io,CSS,0
