id,name,lang,new stars
28457823,freeCodeCamp/freeCodeCamp,TypeScript,82
85077558,kamranahmedse/developer-roadmap,TypeScript,117
54173593,storybookjs/storybook,TypeScript,26
214587193,supabase/supabase,TypeScript,45
207645083,TanStack/query,TypeScript,25
202890778,chakra-ui/chakra-ui,TypeScript,24
7122594,directus/directus,TypeScript,20
58559694,desktop/desktop,TypeScript,23
100061716,nrwl/nx,TypeScript,15
280557054,trpc/trpc,TypeScript,40
262862475,amplication/amplication,TypeScript,14
495836457,t3-oss/create-t3-app,TypeScript,34
445599288,faker-js/faker,TypeScript,14
119336293,purocean/yn,TypeScript,7
329971644,transitive-bullshit/nextjs-notion-starter-kit,TypeScript,9
260240241,mui/mui-x,TypeScript,5
253846879,determined-ai/determined,TypeScript,4
287874262,sct/overseerr,TypeScript,4
546466467,koishijs/novelai-bot,TypeScript,128
544975441,cisagov/RedEye,TypeScript,215
284733206,DexterHuang/CyberCodeOnline,TypeScript,5
518195179,metlo-labs/metlo,TypeScript,31
547848931,amotile/stable-diffusion-studio,TypeScript,77
479901156,Atri-Labs/atrilabs-engine,TypeScript,19
549802044,rocketseat-education/ignite-lab-design-system,TypeScript,12
