id,name,lang,new stars
72495579,go-gitea/gitea,Go,607
16563587,cockroachdb/cockroach,Go,479
156084530,ehang-io/nps,Go,499
123572362,quii/learn-go-with-tests,Go,367
165041732,go-kratos/kratos,Go,449
42332863,filebrowser/filebrowser,Go,453
285864199,zeromicro/go-zero,Go,921
21827146,chrislusf/seaweedfs,Go,340
153099672,inancgumus/learngo,Go,778
205679232,flipped-aurora/gin-vue-admin,Go,486
62712899,AdguardTeam/AdGuardHome,Go,460
180687624,aquasecurity/trivy,Go,542
187403699,FiloSottile/age,Go,383
144849757,fanux/sealos,Go,2555
220186120,codenotary/immudb,Go,3483
10721619,hajimehoshi/ebiten,Go,348
161951219,wailsapp/wails,Go,721
413918947,vercel/turborepo,Go,2486
327859577,juicedata/juicefs,Go,482
367758176,dtm-labs/dtm,Go,619
371564104,megaease/easegress,Go,184
267054247,anchore/grype,Go,1315
351486934,gravitl/netmaker,Go,671
437325263,hillu/local-log4j-vuln-scanner,Go,307
423466379,V4NSH4J/discord-mass-DM-GO,Go,221
