id,name,lang,new stars
2325298,torvalds/linux,C,148
10744183,netdata/netdata,C,43
36502,git/git,C,29
246335987,ventoy/Ventoy,C,64
102578345,coolsnowwolf/lede,C,45
6201092,mpv-player/mpv,C,16
27737393,qmk/qmk_firmware,C,22
45821540,openwrt/openwrt,C,21
9524997,glfw/glfw,C,19
2321051,rofl0r/proxychains-ng,C,7
437011,openzfs/zfs,C,20
3791835,darktable-org/darktable,C,127
3318027,id-Software/Quake-III-Arena,C,16
2997204,openwall/john,C,10
37060852,betaflight/betaflight,C,6
15120676,libusb/libusb,C,4
9982112,TsudaKageyu/minhook,C,5
369852087,madMAx43v3r/chia-plotter,C,34
330008801,libsdl-org/SDL,C,11
85296503,djkaty/Il2CppInspector,C,9
350557349,PlummersSoftwareLLC/Primes,C,86
70367945,robinhouston/image-unshredding,C,218
381483787,NarutoUA/gta5_fsr,C,64
51990771,ARM-software/CMSIS_5,C,6
359276165,shlomnissan/t-rex-runner-c,C,68
