id,name,lang,new stars
1863329,laravel/laravel,PHP,550
3482588,danielmiessler/SecLists,PHP,552
7548986,laravel/framework,PHP,327
1420053,guzzle/guzzle,PHP,250
2854337,phalcon/cphalcon,PHP,74
60243197,nextcloud/server,PHP,394
8678290,barryvdh/laravel-ide-helper,PHP,160
49014795,phpstan/phpstan,PHP,173
597887,doctrine/orm,PHP,151
7577142,doctrine/annotations,PHP,146
21298446,firefly-iii/firefly-iii,PHP,166
39149031,webonyx/graphql-php,PHP,57
8875190,Ocramius/ProxyManager,PHP,105
4224042,roundcube/roundcubemail,PHP,54
74386167,vimeo/psalm,PHP,101
70239358,cytopia/devilbox,PHP,104
95011974,akaunting/akaunting,PHP,107
38116958,php-telegram-bot/core,PHP,47
31425145,billz/raspap-webgui,PHP,115
1957456,Dolibarr/dolibarr,PHP,50
170355508,livewire/livewire,PHP,203
57961433,openmediavault/openmediavault,PHP,70
96284790,prasathmani/tinyfilemanager,PHP,118
153069455,collabnix/dockerlabs,PHP,320
131995661,shopware/platform,PHP,50
