id,name,lang,new stars
576201,mrdoob/three.js,JavaScript,27
19745004,odoo/odoo,JavaScript,10
91253698,ccxt/ccxt,JavaScript,81
15308499,SortableJS/Sortable,JavaScript,12
59996401,YMFE/yapi,JavaScript,4
1028340,ajaxorg/ace,JavaScript,8
712530,fabricjs/fabric.js,JavaScript,21
20270252,feathericons/feather,JavaScript,60
64700934,OpenZeppelin/openzeppelin-contracts,JavaScript,24
7530570,appium/appium,JavaScript,1
108708339,sudheerj/javascript-interview-questions,JavaScript,16
42915978,single-spa/single-spa,JavaScript,8
48030204,visgl/deck.gl,JavaScript,3
255378816,bigskysoftware/htmx,JavaScript,231
51732606,jhu-ep-coursera/fullstack-course4,JavaScript,9
84835535,carbon-design-system/carbon,JavaScript,12
247288642,adiwajshing/Baileys,JavaScript,13
423799654,Le-niao/Yunzai-Bot,JavaScript,20
480096951,adrianhajdin/ecommerce_sanity_stripe,JavaScript,8
266851712,atralice/Curso.Prep.Henry,JavaScript,1
220389860,aws-actions/amazon-ecr-login,JavaScript,1
127891796,yisar/asta,JavaScript,15
543596526,reorx/sui2,JavaScript,49
532845030,JustOptimize/return-ShowHiddenChannels,JavaScript,10
497826615,hyperai/tvm-cn,JavaScript,9
