id,name,lang,new stars
1700621,necolas/normalize.css,CSS,64
50264296,jgthms/bulma,CSS,58
27574418,ryanoasis/nerd-fonts,CSS,176
17446152,gabrielecirulli/2048,CSS,14
313330998,bradtraversy/50projects50days,CSS,125
11056820,erikflowers/weather-icons,CSS,10
259354262,scaffold-eth/scaffold-eth,CSS,143
15400220,progit/progit2,CSS,12
41443539,microsoft/vscode-docs,CSS,14
234033679,hehonghui/the-economist-ebooks,CSS,65
107962707,jonasschmedtmann/advanced-css-course,CSS,17
361647128,black7375/Firefox-UI-Fix,CSS,27
141040549,thewhiteh4t/seeker,CSS,35
142394932,BNDong/Cnblogs-Theme-SimpleMemory,CSS,14
119437761,UndeadSec/SocialFish,CSS,17
9990881,TryGhost/Casper,CSS,3
160313905,primefaces/primevue,CSS,35
222361926,john-smilga/javascript-basic-projects,CSS,16
329751286,safak/youtube,CSS,49
238921235,vinceliuice/Orchis-theme,CSS,26
167872853,panr/hugo-theme-terminal,CSS,10
328128780,rails/tailwindcss-rails,CSS,19
282550237,kepano/obsidian-minimal,CSS,42
366437783,bedimcode/responsive-portfolio-website-Alexa,CSS,15
263862433,Code-Pop/Intro-to-Vue-3,CSS,56
