id,name,lang,new stars
569041,curl/curl,C,107
70777180,Foundry376/Mailspring,C,44
41215835,HandBrake/HandBrake,C,142
102029150,cstack/db_tutorial,C,106
13310527,jemalloc/jemalloc,C,28
213916896,blender/blender,C,55
88327406,xmrig/xmrig,C,21
469303019,gojue/ecapture,C,103
40556106,wazuh/wazuh,C,23
12416862,Provenance-Emu/Provenance,C,17
284134871,flipperdevices/flipperzero-firmware,C,195
330008801,libsdl-org/SDL,C,64
490465859,UberGuidoZ/Flipper,C,261
470579591,DarkFlippers/unleashed-firmware,C,451
561183031,jart/blink,C,892
283280154,jomjol/AI-on-the-edge-device,C,44
423747351,google/rune,C,54
395684015,FelixKratz/SketchyBar,C,252
70989832,ps2homebrew/Open-PS2-Loader,C,9
48721582,wuzhouhui/misc,C,15
342120988,earlephilhower/arduino-pico,C,21
329933755,pimoroni/pimoroni-pico,C,17
505613691,OnionUI/Onion,C,41
247759247,NVIDIA/MAXINE-AR-SDK,C,61
12756230,vermaseren/form,C,60
