id,name,lang,new stars
121395510,CyC2018/CS-Notes,Java,808
132464395,Snailclimb/JavaGuide,Java,533
22790488,iluwatar/java-design-patterns,Java,809
4710920,apache/dubbo,Java,71
112785414,alibaba/spring-cloud-alibaba,Java,99
137451403,alibaba/nacos,Java,110
128018428,alibaba/Sentinel,Java,92
49876476,apache/shardingsphere,Java,143
1911523,eclipse-vertx/vert.x,Java,27
74359442,Tencent/APIJSON,Java,178
62117812,apache/pulsar,Java,215
96704265,MindorksOpenSource/android-interview-questions,Java,40
10981994,OpenFeign/feign,Java,114
15040596,signalapp/Signal-Server,Java,51
47997753,zo0r/react-native-push-notification,Java,110
227803815,returntocorp/semgrep,Java,144
19257422,questdb/questdb,Java,123
265579053,fuzhengwei/itstack-demo-design,Java,98
237940592,dromara/sa-token,Java,482
248032165,spring-projects-experimental/spring-authorization-server,Java,26
226096934,zhangdaiscott/JimuReport,Java,247
24217298,reds-heig/logisim-evolution,Java,121
246464565,PojavLauncherTeam/PojavLauncher,Java,43
210933087,open-telemetry/opentelemetry-java-instrumentation,Java,12
362379607,shmykelsa/AAAD,Java,34
