id,name,lang,new stars
2126244,twbs/bootstrap,JavaScript,29
126577260,trekhleb/javascript-algorithms,JavaScript,138
36633370,awesome-selfhosted/awesome-selfhosted,JavaScript,124
157616880,iptv-org/iptv,JavaScript,46
180190854,appwrite/appwrite,JavaScript,44
428077396,Anarios/return-youtube-dislike,JavaScript,14
317319347,qeeqbox/social-analyzer,JavaScript,29
257554440,BoyceLig/Clash_Chinese_Patch,JavaScript,23
189256120,vernesong/OpenClash,JavaScript,10
68287594,academicpages/academicpages.github.io,JavaScript,56
519577891,upscayl/upscayl,JavaScript,99
247288642,adiwajshing/Baileys,JavaScript,7
253461233,tw93/MiaoYan,JavaScript,19
301216792,is-a-dev/register,JavaScript,15
335363277,arcxingye/EatKano,JavaScript,4
508745959,reisxd/revanced-builder,JavaScript,14
528313152,benphelps/homepage,JavaScript,177
485725746,Nerver4Ever/SevenSha1UIAdvancedHelper,JavaScript,5
342605092,mschwarzmueller/nextjs-course-code,JavaScript,4
534705484,11ty/webc,JavaScript,82
459156542,sec-an/Better-Auto-XXQG,JavaScript,5
516963300,WTFAcademy/WTFEthers,JavaScript,12
480086284,souravkl11/raganork-md,JavaScript,4
533263141,vihangayt0/VihangaBot-MD-V3,JavaScript,23
520881450,A-d-i-t-h-y-a-n/hermit-md,JavaScript,12
