id,name,lang,new stars
54346799,public-apis/public-apis,Python,586
291137,ohmyzsh/ohmyzsh,Shell,311
63476337,TheAlgorithms/Python,Python,305
132750724,danistefanovic/build-your-own-x,,198
36633370,awesome-selfhosted/awesome-selfhosted,JavaScript,204
74791366,ryanmcdermott/clean-code-javascript,JavaScript,237
12888993,home-assistant/core,Python,159
97086543,TheAlgorithms/Javascript,JavaScript,164
102523304,fchollet/deep-learning-with-python-notebooks,Jupyter Notebook,70
38267641,trufflesuite/truffle,JavaScript,49
105808767,aws/aws-cdk,TypeScript,35
189621607,github/docs,JavaScript,104
196760810,Ebazhanov/linkedin-skill-assessments-quizzes,,157
306187288,ShameCom/ShameCom,,99
347238363,mentebinaria/retoolkit,Inno Setup,164
344191198,microsoft/Data-Science-For-Beginners,Jupyter Notebook,431
65681319,jagrosh/MusicBot,Java,50
409822805,speedyg0nz/MagInkCal,Python,261
158405551,microsoft/Git-Credential-Manager-Core,C#,94
412132838,googleprojectzero/weggli,Rust,87
408525324,PlummersSoftwareLLC/NightDriverStrip,C++,100
302575005,abhpd/hacktoberfest2021,Java,60
412484145,Harsha200105/DesktopAssitant,Python,95
402354540,Siterizer/new-world-fishing-bot,Python,55
412788058,kh4sh3i/ICS-Pentesting-Tools,,63
