id,name,lang,new stars
151834062,doocs/advanced-java,Java,159
206462776,GrowingGit/GitHub-Chinese-Top-Charts,Java,42
19148949,PhilJay/MPAndroidChart,Java,6
8859474,skylot/jadx,Java,19
146633589,alibaba/arthas,Java,18
2700159,alibaba/druid,Java,3
110211147,xkcoding/spring-boot-demo,Java,14
45721011,apache/skywalking,Java,11
49662222,oracle/graal,Java,4
49876476,apache/shardingsphere,Java,9
149001365,doocs/leetcode,Java,39
149121954,openjdk/jdk,Java,9
62117812,apache/pulsar,Java,4
173335706,apache/dolphinscheduler,Java,9
184611677,YunaiV/onemall,Java,10
124230204,micronaut-projects/micronaut-core,Java,2
84916374,apache/rocketmq-externals,Java,3
75882172,Netflix/conductor,Java,4
27911088,apache/nifi,Java,3
76400426,spring-cloud/spring-cloud-kubernetes,Java,3
332357698,YunaiV/ruoyi-vue-pro,Java,35
47880207,DV8FromTheWorld/JDA,Java,6
212488700,pytorch/serve,Java,1
103560333,ta4j/ta4j,Java,10
449344980,Tahanima/selenium-test-automation-boilerplate,Java,25
