id,name,lang,new stars
85077558,kamranahmedse/developer-roadmap,TypeScript,130
11730342,vuejs/vue,TypeScript,29
62607227,yangshun/tech-interview-handbook,TypeScript,54
34526884,ant-design/ant-design,TypeScript,19
52631841,gothinkster/realworld,TypeScript,53
35866694,RocketChat/Rocket.Chat,TypeScript,3
94367677,jaredpalmer/formik,TypeScript,10
281975310,type-challenges/type-challenges,TypeScript,30
36891867,angular/angular-cli,TypeScript,4
49016322,angular/components,TypeScript,3
71487058,TanStack/table,TypeScript,11
24349832,jquense/yup,TypeScript,9
65750241,expo/expo,TypeScript,10
274495425,remotion-dev/remotion,TypeScript,84
348822769,nuxt/framework,TypeScript,8
105808767,aws/aws-cdk,TypeScript,3
331293626,refinedev/refine,TypeScript,37
188438191,tradingview/lightweight-charts,TypeScript,12
53538899,bitwarden/clients,TypeScript,10
436297812,usememos/memos,TypeScript,119
232162578,cypress-io/cypress-realworld-app,TypeScript,22
77326607,misskey-dev/misskey,TypeScript,15
27631673,microsoft/azure-pipelines-tasks,TypeScript,0
479901156,Atri-Labs/atrilabs-engine,TypeScript,532
206791369,auth0/nextjs-auth0,TypeScript,5
