id,name,lang,new stars
2561582,animate-css/animate.css,CSS,13
122692377,houshanren/hangzhou_house_knowledge,CSS,1
68592809,chokcoco/iCSS,CSS,9
13099301,lipis/flag-icons,CSS,4
16599031,barryclark/jekyll-now,CSS,1
49767244,primefaces/primeng,CSS,1
234033679,hehonghui/the-economist-ebooks,CSS,18
41443539,microsoft/vscode-docs,CSS,5
37411426,LearnOpenGL-CN/LearnOpenGL-CN,CSS,1
204008310,spicetify/spicetify-themes,CSS,6
31803814,rime/home,CSS,1
142394932,BNDong/Cnblogs-Theme-SimpleMemory,CSS,1
76666208,primefaces/primereact,CSS,2
329751286,safak/youtube,CSS,7
160313905,primefaces/primevue,CSS,3
279362298,MilenaCarecho/30diasDeCSS,CSS,5
5169716,Screenly/screenly-ose,CSS,3
198017177,theme-nexmoe/hexo-theme-nexmoe,CSS,3
420352316,adrianhajdin/project_modern_ui_ux_gpt3,CSS,4
330889434,1hanzla100/developer-portfolio,CSS,3
386153246,BootstrapDash/star-admin2-free-admin-template,CSS,1
149312823,pytorch/pytorch_sphinx_theme,CSS,0
283388370,titaniumnetwork-dev/alloy,CSS,1
386530497,Hackathon7/Pacify-final,CSS,2
33972010,diydiagnostics/App6-HTML5-Canvas,CSS,0
