id,name,lang,new stars
126577260,trekhleb/javascript-algorithms,JavaScript,1915
6498492,airbnb/javascript,JavaScript,1174
29028775,facebook/react-native,JavaScript,273
112507086,30-seconds/30-seconds-of-code,JavaScript,1617
23083156,mui-org/material-ui,JavaScript,578
103633984,goldbergyoni/nodebestpractices,JavaScript,1040
62607227,yangshun/tech-interview-handbook,JavaScript,259
74791366,ryanmcdermott/clean-code-javascript,JavaScript,995
63539055,jaywcjlove/awesome-mac,JavaScript,1094
147350463,leonardomso/33-js-concepts,JavaScript,504
71995937,nuxt/nuxt.js,JavaScript,120
59996401,YMFE/yapi,JavaScript,282
17372733,OAI/OpenAPI-Specification,JavaScript,160
77912349,qianguyihao/Web,JavaScript,157
312262,philc/vimium,JavaScript,316
180190854,appwrite/appwrite,JavaScript,500
159981830,khanhas/spicetify-cli,JavaScript,124
90218953,jojoldu/junior-recruit-scheduler,JavaScript,100
108708339,sudheerj/javascript-interview-questions,JavaScript,161
105473537,BetterDiscord/BetterDiscord,JavaScript,71
341715643,Th3Wall/Fakeflix,JavaScript,536
189649243,kentcdodds/react-fundamentals,JavaScript,62
333481559,fosscord/fosscord,JavaScript,115
366352205,zero205/JD_tencent_scf,JavaScript,193
323827922,Nurutomo/wabot-aq,JavaScript,15
