id,name,lang,new stars
22887094,tesseract-ocr/tesseract,C++,11
67702184,topjohnwu/Magisk,C++,44
39840932,google/googletest,C++,13
4524181,facebook/folly,C++,9
34777562,ossrs/srs,C++,5
5133949,swoole/swoole-src,C++,7
40892817,ethereum/solidity,C++,22
26038648,gabime/spdlog,C++,4
95879426,Tencent/ncnn,C++,10
143455116,google/filament,C++,13
47690142,CoatiSoftware/Sourcetrail,C++,2
102692863,onnx/onnx,C++,10
12756992,opencv/opencv_contrib,C++,7
156939672,microsoft/onnxruntime,C++,16
86897963,ZLMediaKit/ZLMediaKit,C++,16
5241312,halide/Halide,C++,6
372536760,oceanbase/oceanbase,C++,3
103626963,applenob/Cpp_Primer_Practice,C++,26
244694174,project-chip/connectedhomeip,C++,14
81634683,Oneflow-Inc/oneflow,C++,1
153097643,openvinotoolkit/openvino,C++,4
178613040,Neargye/magic_enum,C++,6
444900243,symforce-org/symforce,C++,10
497617084,Idov31/Nidhogg,C++,32
