id,name,lang,new stars
126577260,trekhleb/javascript-algorithms,JavaScript,165
6498492,airbnb/javascript,JavaScript,97
112507086,30-seconds/30-seconds-of-code,JavaScript,265
36633370,awesome-selfhosted/awesome-selfhosted,JavaScript,249
157616880,iptv-org/iptv,JavaScript,38
15428480,ColorlibHQ/AdminLTE,JavaScript,6
3620194,select2/select2,JavaScript,1
110446844,marktext/marktext,JavaScript,445
393571599,babysor/MockingBird,JavaScript,373
64700934,OpenZeppelin/openzeppelin-contracts,JavaScript,27
65392364,ethereumbook/ethereumbook,JavaScript,16
236750354,bradtraversy/vanillawebprojects,JavaScript,22
189621607,github/docs,JavaScript,16
128636610,Koenkk/zigbee2mqtt,JavaScript,1
304344049,sveltejs/kit,JavaScript,28
40089578,janeczku/calibre-web,JavaScript,5
144926753,bchiang7/v4,JavaScript,7
406091035,HashLips/hashlips_art_engine,JavaScript,29
60024365,alshedivat/al-folio,JavaScript,4
390935630,HashLips/generative-art-node,JavaScript,5
70942762,danielyxie/bitburner,JavaScript,20
436723276,adrianhajdin/project_shareme_social_media,JavaScript,30
420443438,wvdumper/dumper,JavaScript,0
434273208,buildspace/nft-drop-starter-project,JavaScript,1
440583610,widevinedump/L3-Dumper,JavaScript,9
