id,name,lang,new stars
45717250,tensorflow/tensorflow,C++,200
9384267,electron/electron,C++,146
1181927,bitcoin/bitcoin,C++,164
65600975,pytorch/pytorch,C++,184
27729880,grpc/grpc,C++,91
11171548,nlohmann/json,C++,103
98771110,zhongyang219/TrafficMonitor,C++,301
116167731,yuzu-emu/yuzu,C++,125
191820100,google/mediapipe,C++,98
19953044,google/flatbuffers,C++,317
125098880,ValveSoftware/Proton,C++,87
81227005,facebookresearch/faiss,C++,66
65750241,expo/expo,C++,78
76222419,Tencent/mars,C++,49
26038648,gabime/spdlog,C++,102
2200856,MarlinFirmware/Marlin,C++,35
76990209,Aircoookie/WLED,C++,66
6486826,hrydgard/ppsspp,C++,27
1204412,TrinityCore/TrinityCore,C++,24
471960338,BoomingTech/Piccolo,C++,71
527719753,cemu-project/Cemu,C++,78
406923731,hsutter/cppfront,C++,137
10599951,emilybache/GildedRose-Refactoring-Kata,C++,12
61980658,azerothcore/azerothcore-wotlk,C++,28
410126695,R3nzTheCodeGOD/R3nzSkin,C++,30
