id,name,lang,new stars
1700621,necolas/normalize.css,CSS,146
122692377,houshanren/hangzhou_house_knowledge,CSS,55
106017343,tailwindcss/tailwindcss,CSS,380
15585444,IanLunn/Hover,CSS,64
27574418,ryanoasis/nerd-fonts,CSS,195
32551735,primer/css,CSS,49
68619759,creativetimofficial/material-dashboard,CSS,40
179574410,kognise/water.css,CSS,109
19407311,pattle/simpsons-in-css,CSS,19
194216404,cobidev/simplefolio,CSS,187
8068127,poole/hyde,CSS,16
106088097,kitian616/jekyll-TeXt-theme,CSS,20
225267585,missing-semester/missing-semester,CSS,66
253666739,dortania/OpenCore-Desktop-Guide,CSS,65
137308006,bastienwirtz/homer,Vue,140
73746450,clementmihailescu/Pathfinding-Visualizer,CSS,33
141738551,panr/hugo-theme-hello-friend,CSS,10
65601432,hansjny/Natural-Nerd,CSS,12
149925287,tatianamac/selfdefined,CSS,29
165360641,cotes2020/jekyll-theme-chirpy,CSS,17
243883340,theianjones/roam-research-themes,CSS,44
256596376,fernandopassaia/app_fullstackdemo,CSS,32
251719173,sefyudem/Product-Card-Using-HTML-CSS,CSS,10
262149353,corona-warn-app/cwa-website,CSS,52
254307297,jayehernandez/letra-extension,CSS,13
