id,name,lang,new stars
196701619,tauri-apps/tauri,Rust,2358
51980455,alacritty/alacritty,Rust,800
130688011,meilisearch/meilisearch,Rust,758
114466145,yewstack/yew,Rust,861
186024298,nushell/nushell,Rust,527
107505869,firecracker-microvm/firecracker,Rust,562
121898717,dani-garcia/vaultwarden,Rust,803
120425779,lapce/lapce,Rust,4811
268424739,helix-editor/helix,Rust,1893
162276894,Wilfred/difftastic,Rust,2169
436658287,surrealdb/surrealdb,Rust,9142
165522651,emilk/egui,Rust,539
247725846,extrawurst/gitui,Rust,1863
23500865,hyperium/hyper,Rust,263
101767772,bytecodealliance/wasmtime,Rust,1710
14164618,tree-sitter/tree-sitter,Rust,285
127553476,rust-embedded/rust-raspberrypi-OS-tutorials,Rust,247
155783257,linebender/druid,Rust,509
358917318,apache/arrow-datafusion,Rust,136
202485012,webrtc-rs/webrtc,Rust,146
159866229,build-trust/ockam,Rust,269
139952333,sigp/lighthouse,Rust,148
523043277,charliermarsh/ruff,Rust,1991
500391407,buckyos/CYFS,Rust,504
438971689,zeeka-network/bazuka,Rust,584
