id,name,lang,new stars
2325298,torvalds/linux,C,1826
111583593,Genymobile/scrcpy,C,1532
13233158,obsproject/obs-studio,C,1294
1903522,php/php-src,C,201
24586308,cfenollosa/os-tutorial,C,305
196353673,taosdata/TDengine,C,342
80286288,arendst/Tasmota,C,297
29759715,facebook/zstd,C,852
34921116,iovisor/bcc,C,276
63477515,TheAlgorithms/C,C,276
45821540,openwrt/openwrt,C,345
927442,postgres/postgres,C,208
3299208,videolan/vlc,C,208
272457606,jart/cosmopolitan,C,829
50874442,citusdata/citus,C,311
213916896,blender/blender,C,289
40504480,mit-pdos/xv6-public,C,103
34431834,xmake-io/xmake,C,238
469303019,ehids/ecapture,C,527
334777857,ravynsoft/ravynos,C,1246
2359378,madler/zlib,C,110
330008801,libsdl-org/SDL,C,224
204459250,mit-pdos/xv6-riscv,C,155
240153744,Rubberduckycooly/Sonic-Mania-Decompilation,C,199
403314395,48d31kh413k/1337-Piscine-42,C,76
