id,name,lang,new stars
8514,rails/rails,Ruby,294
65252,jekyll/jekyll,Ruby,288
7569578,discourse/discourse,Ruby,365
27442967,fastlane/fastlane,Ruby,233
53238813,Homebrew/brew,Ruby,468
13840241,freeCodeCamp/devdocs,Ruby,344
2293158,rapid7/metasploit-framework,Ruby,338
2500088,gitlabhq/gitlabhq,Ruby,60
37382858,kilimchoi/engineering-blogs,Ruby,175
73648678,forem/forem,Ruby,260
1090311,elastic/logstash,Ruby,96
202291859,chatwoot/chatwoot,Ruby,257
138312,capistrano/capistrano,Ruby,33
52855516,Homebrew/homebrew-core,Ruby,201
1725199,github/linguist,Ruby,116
361310,teamcapybara/capybara,Ruby,36
16549503,github/scientist,Ruby,105
535266,vcr/vcr,Ruby,32
93163073,dependabot/dependabot-core,Ruby,110
1175581,citation-style-language/styles,Ruby,27
200302808,github/view_component,Ruby,63
10088951,TheOdinProject/theodinproject,Ruby,116
225463,Shopify/shopify_api,Ruby,4
212272090,CMSgov/price-transparency-guide,Ruby,8
387924838,learn-co-curriculum/phase-3-sinatra-react-project,Ruby,0
