id,name,lang,new stars
83222441,donnemartin/system-design-primer,Python,880
91573538,testerSunshine/12306,Python,5038
70905478,floodsung/Deep-Learning-Papers-Reading-Roadmap,Python,294
191113739,0voice/interview_internal_reference,Python,156
6007295,fxsjy/jieba,Python,96
101684374,satwikkansal/wtfpython,Python,686
101138315,d2l-ai/d2l-zh,Python,144
80990461,eriklindernoren/ML-From-Scratch,Python,270
169529567,zhaoolee/ChromeAppHeroes,Python,437
136026789,iperov/DeepFaceLab,Python,127
164471183,pjialin/py12306,Python,1849
164782828,USTC-Resource/USTC-Course,Python,59
145670234,open-mmlab/mmdetection,Python,115
101782647,pytorch/fairseq,Python,110
135673451,microsoft/nni,Python,794
22489033,lazyprogrammer/machine_learning_examples,Python,46
91222097,kkroening/ffmpeg-python,Python,638
32722849,zhaipro/easy12306,Python,423
138796699,dbolya/yolact,Python,128
222183074,jackzhenguo/python-small-examples,Python,865
166086572,ct-Open-Source/tuya-convert,Python,35
215707732,aivivn/Machine-Learning-Yearning-Vietnamese-Translation,Python,47
150449550,ZQPei/deep_sort_pytorch,Python,33
224296809,google-research/ALBERT,Python,135
212990622,YinAoXiong/12306_code_server,Python,134
