id,name,lang,new stars
29268051,google/material-design-lite,HTML,3
152327866,Igglybuff/awesome-piracy,HTML,11
28801013,cs231n/cs231n.github.io,HTML,2
159634603,flutterchina/flutter-in-action,HTML,7
105162117,alvarcarto/url-to-pdf-api,HTML,2
52831797,dixonandmoe/rellax,HTML,5
7474917,fool2fish/dragon-book-exercise-answers,HTML,7
15810261,sarabander/sicp,HTML,29
164897930,FrontendMasters/front-end-handbook-2019,HTML,3
189282896,wesbos/beginner-javascript,HTML,9
12635853,tulios/json-viewer,HTML,6
146325535,blinkfox/hexo-theme-matery,HTML,7
77424533,mGalarnyk/datasciencecoursera,HTML,3
181746158,freddier/hyperblog,HTML,9
14304530,mzlogin/mzlogin.github.io,HTML,3
163269240,ccg2018/ClashA,HTML,3
133082838,awslabs/aws-well-architected-labs,HTML,2
203856675,lnbook/lnbook,HTML,8
229806788,stefanjudis/tiny-helpers,HTML,8
215689781,yangzongzhuan/RuoYi,HTML,4
172360680,apachecn/opencv-doc-zh,HTML,1
223846636,lzdnico/subweb,HTML,5
192182257,openwrtcompileshell/OpenwrtCompileScript,HTML,1
196443773,zerobranch/android-remote-debugger,HTML,12
208138609,OWASP/www-project-top-ten,HTML,1
