id,name,lang,new stars
111583593,Genymobile/scrcpy,C,35
1614410,FFmpeg/FFmpeg,C,15
13836499,raysan5/raylib,C,5
437011,openzfs/zfs,C,8
192805335,microsoft/mimalloc,C,31
53614190,eclipse/mosquitto,C,0
50874442,citusdata/citus,C,2
91493088,ValdikSS/GoodbyeDPI,C,15
2755696,mattn/go-sqlite3,C,3
7037996,VirusTotal/yara,C,2
29933948,fluent/fluent-bit,C,3
8046269,warmcat/libwebsockets,C,1
2359378,madler/zlib,C,3
151870364,xiaorouji/openwrt-passwall,C,5
128791889,haproxy/haproxy,C,6
189044704,AFLplusplus/AFLplusplus,C,2
330980599,yanfeizhang/coder-kung-fu,C,20
76599439,FRRouting/frr,C,2
13352949,civetweb/civetweb,C,5
15333809,open62541/open62541,C,1
154525111,signalwire/freeswitch,C,0
47648456,espeak-ng/espeak-ng,C,8
284134871,flipperdevices/flipperzero-firmware,C,8
51990771,ARM-software/CMSIS_5,C,1
465411926,vusec/bhi-spectre-bhb,C,4
