id,name,lang,new stars
63477660,TheAlgorithms/Java,Java,24
4710920,apache/dubbo,Java,2
267775629,geekxh/hello-algorithm,Java,9
8859474,skylot/jadx,Java,16
53127403,apolloconfig/apollo,Java,4
154648112,hollischuang/toBeTopJavaer,Java,9
18723836,dromara/hutool,Java,12
13862381,DrKLO/Telegram,Java,17
3301400,MinecraftForge/MinecraftForge,Java,6
250512612,ssssssss-team/spider-flow,Java,72
335164964,dataease/dataease,Java,29
283211901,yuliskov/SmartTubeNext,Java,21
21833183,TeamAmaze/AmazeFileManager,Java,5
237553513,CaffeineMC/sodium-fabric,Java,6
21193524,apache/calcite,Java,4
76474200,apache/hudi,Java,4
432886173,ja-netfilter/ja-netfilter,Java,68
108965444,charles2gan/GDA-android-reversing-Tool,Java,3
337594329,pppscn/SmsForwarder,Java,6
99412308,apache/incubator-seatunnel,Java,76
252474685,NekoX-Dev/NekoX,Java,12
210029529,apache/maven-mvnd,Java,40
185908133,gnembon/fabric-carpet,Java,5
439514183,zfkun/ja-netfilter-mymap-plugin,Java,3
442107313,ja-netfilter/plugin-power,Java,1
