id,name,lang,new stars
2325298,torvalds/linux,C,68
10744183,netdata/netdata,C,11
156018,redis/redis,C,24
102578345,coolsnowwolf/lede,C,17
14812739,libuv/libuv,C,3
80286288,arendst/Tasmota,C,8
34921116,iovisor/bcc,C,10
3199002,raspberrypi/linux,C,4
65899476,espressif/esp-idf,C,3
50824485,winsiderss/systeminformer,C,67
1979797,FreeRDP/FreeRDP,C,10
19330466,Cyan4973/xxHash,C,1
41107037,unicorn-engine/unicorn,C,5
44781140,greenplum-db/gpdb,C,3
1660127,neutrinolabs/xrdp,C,5
29933948,fluent/fluent-bit,C,8
330980599,yanfeizhang/coder-kung-fu,C,255
34807561,nanopb/nanopb,C,2
127023441,NVIDIA/cuda-samples,C,8
41126332,tpm2-software/tpm2-tools,C,1
26473165,free-audio/clap,C,125
53432472,Azure/sonic-buildimage,C,1
120317722,nrfconnect/sdk-zephyr,C,0
478027888,dangiu/PicoMemcard,C,18
502749865,circuitvalley/USB_C_Industrial_Camera_FPGA_USB3,C,14
