id,name,lang,new stars
724712,rust-lang/rust,Rust,50
196701619,tauri-apps/tauri,Rust,43
178991158,starship/starship,Rust,46
241805592,rome/tools,Rust,161
67836789,tokio-rs/tokio,Rust,14
197081291,iced-rs/iced,Rust,55
179164257,diem/diem,Rust,2
149026292,cube-js/cube.js,Rust,20
135201145,RustPython/RustPython,Rust,15
48833910,tikv/tikv,Rust,7
146327667,vectordotdev/vector,Rust,17
48246447,analysis-tools-dev/static-analysis,Rust,13
14164618,tree-sitter/tree-sitter,Rust,21
17420913,rust-lang/cargo,Rust,6
292014229,zellij-org/zellij,Rust,31
278933035,RustScan/RustScan,Rust,45
109872620,paritytech/substrate,Rust,5
372172254,tokio-rs/axum,Rust,27
57160728,mozilla/sccache,Rust,9
551376520,tw93/Pake,Rust,57
184341774,cloud-hypervisor/cloud-hypervisor,Rust,9
151331938,near/nearcore,Rust,2
240971104,AleoHQ/snarkOS,Rust,10
551374215,cozodb/cozo,Rust,159
563289838,DiamondHunters/NodeInject,Rust,19
