id,name,lang,new stars
2325298,torvalds/linux,C,356
10744183,netdata/netdata,C,377
1903522,php/php-src,C,119
111583593,Genymobile/scrcpy,C,375
36836475,tmux/tmux,C,103
569041,curl/curl,C,88
18666758,pjreddie/darknet,C,115
62156403,QSCTech/zju-icicles,C,119
14812739,libuv/libuv,C,59
74627617,commaai/openpilot,C,86
908607,numpy/numpy,C,81
32969220,esp8266/Arduino,C,49
613829,openresty/lua-nginx-module,C,31
28515839,skywind3000/kcp,C,41
66150122,jarun/nnn,C,198
102578345,coolsnowwolf/lede,C,287
45821540,openwrt/openwrt,C,43
5870069,edenhill/librdkafka,C,25
60667730,littlevgl/lvgl,C,37
15257213,ldcsaa/HP-Socket,C,38
4434428,kokke/tiny-AES-c,C,14
11233590,coreutils/coreutils,C,21
98651166,ShadowsocksR-Live/shadowsocksr-native,C,156
128791889,haproxy/haproxy,C,27
179354282,acidanthera/OpenCorePkg,C,51
