id,name,lang,new stars
49609581,PowerShell/PowerShell,C#,717
17620347,dotnet/aspnetcore,C#,375
70104825,dotnet-architecture/eShopOnContainers,C#,307
164140756,files-community/Files,C#,1825
198071756,huiyadanli/RevokeMsgPatcher,C#,756
28239455,dotnet/AspNetCore.Docs,C#,469
88064357,QL-Win/QuickLook,C#,266
193681686,netchx/netch,C#,299
11920542,HangfireIO/Hangfire,C#,73
44897462,JustArchiNET/ArchiSteamFarm,C#,150
210716005,dotnet/runtime,C#,240
104670977,dvf/blockchain,C#,387
4213474,Humanizr/Humanizer,C#,465
500093,winsw/winsw,C#,139
460848,mRemoteNG/mRemoteNG,C#,127
203892454,kgrzybek/modular-monolith-with-ddd,C#,262
135050219,TGSAN/CMWTAT_Digital_Edition,C#,397
243854166,dotnet/tye,C#,203
73864802,danielgerlag/workflow-core,C#,87
136570231,stride3d/stride,C#,111
166270225,dotnet-presentations/blazor-workshop,C#,68
184286875,actions/runner,C#,91
366663429,jynew/jynew,C#,1507
342637264,blazorhero/CleanArchitecture,C#,241
324473895,FlySelfLog/downkyi,C#,228
