id,name,lang,new stars
85077558,kamranahmedse/developer-roadmap,TypeScript,1465
24195339,angular/angular,TypeScript,168
90796663,puppeteer/puppeteer,TypeScript,154
80945428,nestjs/nest,TypeScript,263
12256376,ionic-team/ionic-framework,TypeScript,59
6093316,DefinitelyTyped/DefinitelyTyped,TypeScript,117
49016322,angular/components,TypeScript,35
145464445,ueberdosis/tiptap,TypeScript,113
410749029,spacedriveapp/spacedrive,TypeScript,155
274495425,remotion-dev/remotion,TypeScript,72
453717720,AykutSarac/jsoncrack.com,TypeScript,2404
348822769,nuxt/framework,TypeScript,209
365263843,denoland/fresh,TypeScript,155
175398594,sindresorhus/type-fest,TypeScript,141
63465664,ethers-io/ethers.js,TypeScript,49
528339561,total-typescript/beginners-typescript-tutorial,TypeScript,1191
378310716,logto-io/logto,TypeScript,238
224230574,provectus/kafka-ui,TypeScript,57
408858330,raycast/extensions,TypeScript,138
39093389,Azure/azure-rest-api-specs,TypeScript,16
493495527,Mereithhh/van-blog,TypeScript,174
530609478,total-typescript/typescript-generics-workshop,TypeScript,160
517992299,total-typescript/advanced-typescript-workshop,TypeScript,87
527220926,stuyy/chat-platform-nestjs,TypeScript,62
524101810,supabase/examples,TypeScript,16
