id,name,lang,new stars
1864363,composer/composer,PHP,138
48796179,z-song/laravel-admin,PHP,60
2884111,magento/magento2,PHP,89
21298446,firefly-iii/firefly-iii,PHP,234
11467667,typecho/typecho,PHP,103
2179920,woocommerce/woocommerce,PHP,68
116389886,Anankke/SSPanel-Uim,PHP,195
14346979,snipe/snipe-it,PHP,172
9791525,digininja/DVWA,PHP,143
2141186,opencart/opencart,PHP,46
246674913,pestphp/pest,PHP,366
248372441,filamentphp/filament,PHP,319
265782973,hlmd/Postman-cn,PHP,113
8077402,MISP/MISP,PHP,57
129852395,assimon/dujiaoka,PHP,365
286645686,yuantuo666/baiduwp-php,PHP,426
22751672,tecnickcom/TCPDF,PHP,51
153069455,collabnix/dockerlabs,PHP,113
17253775,zabbix/zabbix,PHP,81
216849756,v2board/v2board,PHP,163
679584,openemr/openemr,PHP,46
541322916,openai-php/client,PHP,720
433383766,nextcloud/all-in-one,PHP,174
440520058,orhanerday/open-ai,PHP,404
582445575,openai-php/laravel,PHP,210
