id,name,lang,new stars
33884891,apache/airflow,Python,15
178626720,Lightning-AI/lightning,Python,10
38696925,python-telegram-bot/python-telegram-bot,Python,13
143328315,mindsdb/mindsdb,Python,12
1460385,scipy/scipy,Python,10
91948540,ranaroussi/yfinance,Python,14
66474729,prowler-cloud/prowler,Python,9
428292281,Sanster/lama-cleaner,Python,204
72523920,cupy/cupy,Python,5
209120637,Netflix/metaflow,Python,5
344554014,TomSchimansky/CustomTkinter,Python,23
272133018,open-mmlab/mmsegmentation,Python,7
203999962,open-mmlab/mmediting,Python,11
147583941,crytic/slither,Python,16
278003645,open-mmlab/mmpose,Python,0
505667511,sczhou/CodeFormer,Python,291
535360445,ultralytics/ultralytics,Python,505
137219689,githubharald/SimpleHTR,Python,4
560704231,jerryjliu/gpt_index,Python,142
441467833,open-mmlab/mmdeploy,Python,3
218478064,oegedijk/explainerdashboard,Python,9
554807775,facebookresearch/encodec,Python,31
508972059,huggingface/setfit,Python,11
528938203,vpei/Free-TVUrl-Merge,Python,3
538273655,innnky/so-vits-svc,Python,37
